

2010.04.19 ― 04.23	6222.87	6161.81	155862	156759	7313.97	7165.35	1105.04	876.56	数据明细
2010.04.12 ― 04.16	6207.51	6146.35	154985	156353	7299.25	7150.43	1098.35	896.94	数据明细
2010.04.06 ― 04.09	6192.24	6130.95	120062	120889	7284.65	7135.55	946.48	746.67	数据明细
2010.03.29 ― 04.02	6180.40	6119.01	202186	199749	7273.32	7124.02	1062.50	797.67	数据明细
2010.03.22 ― 03.26	6160.43	6099.23	218318	214579	7253.91	7104.71	907.90	707.53	数据明细
2010.03.15 ― 03.19	6138.80	6077.94	199018	196372	7232.89	7083.90	807.09	628.57	数据明细
2010.03.08 ― 03.12	6119.07	6058.49	177037	175166	7213.76	7064.91	857.61	637.71	数据明细
2010.03.01 ― 03.05	6101.50	6041.10	168085	167194	7196.78	7047.98	1039.58	804.22	数据明细
2010.02.22 ― 02.26	6084.72	6024.41	165644	165231	7180.65	7031.80	857.13	654.12	数据明细
2010.02.08 ― 02.12	6068.15	6007.87	95725	95726	7164.77	7015.78	621.36	472.67	数据明细
2010.02.01 ― 02.05	6058.65	5998.28	131587	131695	7155.70	7006.61	840.82	638.14	数据明细
2010.01.25 ― 01.29	6047.72	5985.18	155101	155321	7143.09	6993.89	857.61	629.79	数据明细
2010.01.18 ― 01.22	6032.31	5969.88	161135	164441	7128.42	6979.05	1215.22	889.52	数据明细
2010.01.11 ― 01.15	6016.50	5953.80	141236	144336	7113.34	6963.50	1169.75	888.29	数据明细
2010.01.04 ― 01.08	6002.56	5939.39	115734	120044	7100.03	6949.74	1050.21	787.10	数据明细
2009.12.28 ― 01.01	6080.06	5957.63	119712	124171	7089.37	6938.51	862.82	596.90	数据明细
2009.12.21 ― 12.25	6068.38	5945.48	151468	155086	7078.11	6926.73	859.99	614.33	数据明细
2009.12.14 ― 12.18	6053.90	5930.20	166141	172151	7064.19	6911.93	1083.60	769.53	数据明细



2009.12.07 ― 12.11	6037.53	5913.50	188181	189660	7048.50	6895.76	1119.32	818.35	数据明细
2009.11.30 ― 12.04	6018.84	5894.64	201018	202064	7030.53	6877.51	1324.55	963.12	数据明细
2009.11.23 ― 11.27	5998.75	5874.48	226036	227991	7011.25	6857.98	1505.60	1101.51	数据明细
2009.11.16 ― 11.20	5975.98	5851.61	182364	183175	6989.43	6835.79	1399.77	1012.85	数据明细
2009.11.09 ― 11.13	5957.74	5833.25	152626	153438	6971.84	6817.98	1194.90	873.81	数据明细
2009.11.02 ― 11.06	5942.59	5817.99	149274	151428	6957.28	6803.21	1208.67	916.93	数据明细
2009.10.26 ― 10.30	5927.68	5802.85	147207	149989	6942.96	6788.56	1013.62	775.42	数据明细
2009.10.19 ― 10.23	5913.05	5787.84	132328	134829	6928.87	6774.06	1065.96	793.65	数据明细
2009.10.12 ― 10.16	5899.88	5774.37	122203	124822	6916.23	6761.05	868.55	585.10	数据明细
2009.10.09 ― 10.09	5888.35	5761.86	26149	26897	6905.25	6749.00	299.41	185.28	数据明细
2009.09.28 ― 10.02	5885.75	5759.14	84231	87116	6902.76	6746.38	550.45	366.01	数据明细
2009.09.21 ― 09.25	5877.32	5750.44	166624	183758	6894.66	6737.97	1028.23	660.36	数据明细
2009.09.14 ― 09.18	5860.50	5731.80	168330	177514	6878.61	6720.08	1186.52	849.47	数据明细
2009.09.07 ― 09.11	5843.60	5713.92	160253	164603	6862.40	6702.82	1007.93	715.90	数据明细
2009.08.31 ― 09.04	5827.56	5697.43	181142	184683	6847.05	6686.91	943.73	623.09	数据明细
2009.08.24 ― 08.28	5809.40	5678.86	222949	226318	6831.89	6668.99	1046.92	712.71	数据明细
2009.08.17 ― 08.21	5787.12	5656.17	238679	241759	6810.43	6646.90	1029.91	665.45	数据明细
2009.08.10 ― 08.14	5763.11	5631.71	238949	245236	6787.36	6623.22	1161.94	748.77	数据明细
2009.08.03 ― 08.07	5739.05	5606.87	329148	333579	6764.25	6599.20	1497.38	1025.92	数据明细
2009.07.27 ― 07.31	5705.69	5572.98	347099	353518	6732.18	6566.40	1590.76	1035.35	数据明细



2009.07.20 ― 07.24	5670.44	5537.07	283115	283822	6698.24	6531.60	1427.37	988.08	数据明细
2009.07.13 ― 07.17	5641.77	5509.70	241894	242905	6670.54	6516.43	1347.08	959.00	数据明细
2009.07.06 ― 07.10	5617.27	5485.13	198828	200799	6646.95	6492.59	1281.57	911.21	数据明细
2009.06.29 ― 07.03	5597.22	5464.86	202053	207761	6627.65	6472.96	1166.58	807.98	数据明细
2009.06.22 ― 06.26	5576.84	5443.85	225691	230288	6608.09	6452.69	1088.86	734.38	数据明细
2009.06.15 ― 06.19	5553.98	5420.51	168856	168675	6586.26	6430.20	1028.24	702.27	数据明细
2009.06.08 ― 06.12	5537.07	5403.59	165839	164520	6570.06	6413.84	1096.00	753.10	数据明细
2009.06.01 ― 06.05	5522.62	5387.08	158795	158714	6556.31	6397.88	1171.29	794.01	数据明细
2009.05.25 ― 05.29	5506.63	5371.11	88326	88291	6541.01	6382.46	752.71	514.52	数据明细
2009.05.18 ― 05.22	5498.73	5362.26	151815	151773	6532.88	6373.88	1104.11	769.56	数据明细
2009.05.11 ― 05.15	5483.48	5346.92	152733	152129	6518.23	6359.03	1082.50	757.69	数据明细
2009.05.04 ― 05.08	5468.05	5331.50	148764	148208	6503.40	6344.13	1184.32	831.01	数据明细
2009.04.27 ― 05.01	5452.95	5316.46	113055	112027	6488.94	6329.61	873.29	582.79	数据明细
2009.04.20 ― 04.24	5441.51	5305.02	169563	169156	6477.95	6318.64	1169.62	819.07	数据明细
2009.04.13 ― 04.17	5424.33	5287.82	182499	182256	6461.49	6302.05	1245.64	884.99	数据明细
2009.04.07 ― 04.10	5405.82	5269.32	119794	119338	6443.76	6284.21	966.87	658.84	数据明细
2009.03.30 ― 04.03	5393.65	5257.22	182096	179405	6432.10	6272.53	1143.46	782.57	数据明细
2009.03.23 ― 03.27	5375.13	5239.01	194323	188872	6414.31	6254.92	1120.71	756.17	数据明细
2009.03.16 ― 03.20	5355.41	5219.82	147991	143654	6395.25	6236.29	959.88	670.39	数据明细
2009.03.09 ― 03.13	5340.36	5205.26	140197	136971	6380.77	6222.22	776.23	520.17	数据明细



2009.03.02 ― 03.06	5326.20	5191.29	158569	155369	6367.19	6208.72	887.66	605.68	数据明细
2009.02.23 ― 02.27	5310.02	5175.41	197172	194845	6351.68	6193.39	1087.99	765.17	数据明细
2009.02.16 ― 02.20	5290.01	5155.55	243273	241237	6332.46	6174.23	1143.80	788.53	数据明细
2009.02.09 ― 02.13	5265.11	5130.81	214506	212954	6308.59	6150.38	1117.58	797.84	数据明细
2009.02.02 ― 02.06	5243.09	5108.92	112565	111294	6287.58	6129.33	895.46	626.75	数据明细
2009.01.19 ― 01.23	5231.48	5097.42	55625	54774	6276.65	6118.37	650.30	440.95	数据明细
2009.01.12 ― 01.16	5225.84	5091.79	55787	55017	6271.33	6113.04	676.30	464.19	数据明细
2009.01.05 ― 01.09	5220.31	5085.32	51832	51143	6266.11	6107.68	606.12	410.47	数据明细
2008.12.29 ― 01.02	5321.15	5128.54	43360	41437	6261.17	6102.72	362.93	237.45	数据明细
2008.12.22 ― 12.26	5316.93	5124.37	85275	81741	6257.15	6098.68	683.25	456.63	数据明细
2008.12.15 ― 12.19	5308.39	5116.08	102275	98381	6248.97	6090.65	696.32	463.76	数据明细
2008.12.08 ― 12.12	5296.07	5105.34	130990	125547	6239.08	6081.02	884.75	580.60	数据明细
2008.12.01 ― 12.05	5283.46	5093.01	103310	98631	6226.47	6068.69	809.09	547.49	数据明细
2008.11.24 ― 11.28	5273.48	5083.40	118634	112392	6216.49	6059.08	664.05	403.38	数据明细
2008.11.17 ― 11.21	5258.18	5070.59	174255	167928	6208.69	6048.26	828.53	540.84	数据明细
2008.11.10 ― 11.14	5241.74	5054.06	133530	128316	6192.25	6031.73	679.58	434.78	数据明细
2008.11.03 ― 11.07	5229.20	5041.70	86397	82582	6179.71	6019.37	408.76	239.91	数据明细
2008.10.27 ― 10.31	5221.29	5033.79	100646	95313	6171.80	6011.46	460.88	276.06	数据明细
2008.10.20 ― 10.24	5210.58	5022.94	83046	78948	6162.29	6002.38	443.08	263.47	数据明细
2008.10.13 ― 10.17	5207.37	5015.53	84433	80516	6159.08	5994.97	478.92	285.90	数据明细



2008.10.06 ― 10.10	5199.36	5007.81	87571	84674	6151.07	5987.25	519.79	302.08	数据明细
2008.09.22 ― 09.26	5190.85	4999.48	186880	179498	6142.56	5978.92	703.87	423.20	数据明细
2008.09.16 ― 09.19	5170.68	4980.15	94496	90437	6124.69	5961.18	423.41	250.98	数据明细
2008.09.08 ― 09.12	5161.61	4971.40	80592	76924	6115.62	5952.43	368.01	222.58	数据明细
2008.09.01 ― 09.05	5153.72	4963.81	78502	74219	6107.73	5944.84	390.37	243.48	数据明细
2008.08.25 ― 08.29	5144.44	4955.26	99308	93337	6100.09	5937.54	404.70	248.14	数据明细
2008.08.18 ― 08.22	5134.93	4946.37	93291	88143	6090.58	5928.65	479.70	294.28	数据明细
2008.08.11 ― 08.15	5125.81	4937.67	77388	73737	6081.46	5919.95	451.79	290.93	数据明细
2008.08.04 ― 08.08	5118.28	4930.44	76171	73608	6073.93	5912.72	531.83	350.99	数据明细
2008.07.28 ― 08.01	5110.99	4923.27	93275	89212	6066.64	5905.55	618.84	413.16	数据明细
2008.07.21 ― 07.25	5099.90	4912.77	99092	95974	6057.72	5896.82	652.03	440.77	数据明细
2008.07.14 ― 07.18	5090.36	4903.32	96750	93790	6048.18	5887.37	655.05	435.16	数据明细
2008.07.07 ― 07.11	5081.54	4894.09	121060	118274	6039.36	5878.14	757.01	517.22	数据明细
2008.06.30 ― 07.04	5069.80	4882.40	109361	104704	6027.62	5866.45	554.55	350.65	数据明细
2008.06.23 ― 06.27	5056.41	4870.36	153908	147053	6016.92	5856.12	614.03	397.92	数据明细
2008.06.16 ― 06.20	5041.35	4855.87	135491	129840	6001.86	5841.64	626.39	395.37	数据明细
2008.06.10 ― 06.13	5028.04	4843.04	82400	80038	5988.55	5828.81	601.55	357.56	数据明细
2008.06.02 ― 06.06	5019.96	4835.16	90070	88296	5980.47	5820.93	660.79	394.46	数据明细
2008.05.26 ― 05.30	5026.37	4824.06	109438	107295	5979.82	5812.26	694.73	431.26	数据明细
2008.05.19 ― 05.23	5015.63	4813.53	109096	108398	5969.08	5801.73	841.13	546.50	数据明细



2008.05.12 ― 05.16	5004.98	4803.41	133197	133136	5958.43	5791.61	959.41	641.70	数据明细
2008.05.05 ― 05.09	4991.98	4790.24	177893	177342	5945.43	5778.44	1030.28	647.33	数据明细
2008.04.28 ― 05.02	4966.64	4765.77	135560	133864	5928.52	5761.58	741.31	433.34	数据明细
2008.04.21 ― 04.25	4953.83	4752.78	214094	210102	5915.71	5748.59	933.78	560.74	数据明细
2008.04.14 ― 04.18	4937.86	4734.46	134290	131442	5899.74	5730.27	671.07	398.87	数据明细
2008.04.07 ― 04.11	4928.76	4728.75	188013	185177	5890.64	5724.56	735.18	449.79	数据明细
2008.03.31 ― 04.04	4911.98	4713.06	150241	147584	5873.86	5708.87	664.14	383.81	数据明细
2008.03.24 ― 03.28	4900.53	4701.25	231828	226332	5868.99	5703.65	791.00	463.02	数据明细
2008.03.17 ― 03.21	4886.05	4685.93	229287	224820	5854.51	5688.33	815.90	502.24	数据明细
2008.03.10 ― 03.14	4873.70	4671.99	202277	199860	5842.16	5674.39	891.54	507.38	数据明细
2008.03.03 ― 03.07	4865.55	4663.66	225529	224739	5834.01	5666.06	1058.27	674.78	数据明细
2008.02.25 ― 02.29	4843.38	4653.20	218959	217489	5820.10	5659.69	840.34	507.05	数据明细
2008.02.18 ― 02.22	4847.55	4650.11	230398	228400	5824.27	5656.60	943.39	598.73	数据明细
2008.02.13 ― 02.15	4844.87	4644.01	176163	178121	5821.59	5650.50	723.18	430.38	数据明细
2008.01.28 ― 02.01	4839.20	4640.22	182460	183996	5815.92	5646.71	850.92	517.35	数据明细
2008.01.21 ― 01.25	4830.08	4633.78	275178	277807	5822.07	5648.47	1142.01	724.49	数据明细
2008.01.14 ― 01.18	4810.93	4616.47	293508	297333	5802.92	5631.16	1247.05	834.75	数据明细
2008.01.07 ― 01.11	4791.61	4593.10	350506	354995	5783.60	5607.79	1255.24	841.17	数据明细
2008.01.02 ― 01.04	-	-	-	-	-	-	-	-	数据明细

